"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2001,6,8.55555555555556,9,9,7,NA,10,8.375,7,2,0,1,8,9,7,2,0,1,8,8.55555555555556,9,7,NA,10,8.375,0
"2",2001,7,8.5,2,8.5,NA,NA,NA,8.5,2,0,0,0,2,11,9,2,0,1,10,8.54545454545454,8.88888888888889,7,NA,10,8.4,1
"3",2001,8,8.33333333333333,6,8.8,6,NA,7.5,8.75,5,1,0,2,4,17,14,3,0,3,14,8.47058823529412,8.85714285714286,6.66666666666667,NA,8.33333333333333,8.5,2
"4",2001,9,8.5,4,8.5,NA,NA,NA,8.5,4,0,0,0,4,21,18,3,0,3,18,8.47619047619048,8.77777777777778,6.66666666666667,NA,8.33333333333333,8.5,3
"5",2001,10,7.5,4,8,6,NA,NA,7.5,3,1,0,0,4,25,21,4,0,3,22,8.32,8.66666666666667,6.5,NA,8.33333333333333,8.31818181818182,4
"6",2001,11,8.25,4,9.33333333333333,5,NA,NA,8.25,3,1,0,0,4,29,24,5,0,3,26,8.31034482758621,8.75,6.2,NA,8.33333333333333,8.30769230769231,5
"7",2001,12,8.66666666666667,3,9,8.5,NA,NA,8.66666666666667,1,2,0,0,3,32,25,7,0,3,29,8.34375,8.76,6.85714285714286,NA,8.33333333333333,8.3448275862069,6
"8",2002,1,8.66666666666667,3,9,8,NA,NA,8.66666666666667,2,1,0,0,3,35,27,8,0,3,32,8.37142857142857,8.77777777777778,7,NA,8.33333333333333,8.375,7
"9",2002,2,7.6,5,7,8.5,8,7,8,3,2,1,2,3,40,30,10,1,5,35,8.275,8.6,7.3,8,7.8,8.34285714285714,8
"10",2002,3,8.2,5,8.2,NA,NA,NA,8.2,5,0,0,0,5,45,35,10,1,5,40,8.26666666666667,8.54285714285714,7.3,8,7.8,8.325,9
"11",2002,4,8,1,8,NA,NA,8,NA,1,0,0,1,0,46,36,10,1,6,40,8.26086956521739,8.52777777777778,7.3,8,7.83333333333333,8.325,10
"12",2002,5,7,3,7,NA,NA,7,7,3,0,0,2,1,49,39,10,1,8,41,8.18367346938776,8.41025641025641,7.3,8,7.625,8.29268292682927,11
"13",2002,6,8.4,5,8.4,NA,NA,8,8.66666666666667,5,0,0,2,3,54,44,10,1,10,44,8.2037037037037,8.40909090909091,7.3,8,7.7,8.31818181818182,12
"14",2002,7,7.95,10,8.4375,6,NA,8.8,7.1,8,2,0,5,5,64,52,12,1,15,49,8.1640625,8.41346153846154,7.08333333333333,8,8.06666666666667,8.19387755102041,13
