"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2010,6,9,1,9,NA,NA,9,NA,1,0,0,1,0,1,1,0,0,1,0,9,9,NA,NA,9,NA,-28
"2",2010,7,10,1,NA,10,NA,NA,10,0,1,0,0,1,2,1,1,0,1,1,9.5,9,10,NA,9,10,-27
"3",2010,11,9,1,NA,9,NA,NA,9,0,1,0,0,1,3,1,2,0,1,2,9.33333333333333,9,9.5,NA,9,9.5,-23
"4",2011,1,9,1,9,NA,NA,NA,9,1,0,0,0,1,4,2,2,0,1,3,9.25,9,9.5,NA,9,9.33333333333333,-21
"5",2011,4,8.5,1,NA,8.5,NA,NA,8.5,0,1,0,0,1,5,2,3,0,1,4,9.1,9,9.16666666666667,NA,9,9.125,-18
"6",2011,12,10,1,NA,10,NA,NA,10,0,1,0,0,1,6,2,4,0,1,5,9.25,9,9.375,NA,9,9.3,-10
"7",2012,2,8.5,1,NA,8.5,NA,8.5,NA,0,1,0,1,0,7,2,5,0,2,5,9.14285714285714,9,9.2,NA,8.75,9.3,-8
"8",2012,4,10,1,10,NA,NA,NA,10,1,0,0,0,1,8,3,5,0,2,6,9.25,9.33333333333333,9.2,NA,8.75,9.41666666666667,-6
"9",2012,7,6.5,7,8,6.25,NA,6.16666666666667,6.75,1,6,0,3,4,15,4,11,0,5,10,7.96666666666667,9,7.59090909090909,NA,7.2,8.35,-3
"10",2012,8,10,2,10,10,NA,10,10,1,1,0,1,1,17,5,12,0,6,11,8.20588235294118,9.2,7.79166666666667,NA,7.66666666666667,8.5,-2
"11",2012,9,5.5,2,NA,5.5,10,10,1,0,2,1,1,1,19,5,14,1,7,12,7.92105263157895,9.2,7.46428571428571,10,8,7.875,-1
"12",2012,10,7.47674418604651,43,8.5,6.87037037037037,7.8,8.23333333333333,7.07142857142857,16,27,5,15,28,62,21,41,6,22,40,7.61290322580645,8.66666666666667,7.07317073170732,8.16666666666667,8.15909090909091,7.3125,0
"13",2012,11,7.24009009009009,111,8.05945945945946,6.83040540540541,6.79230769230769,7.15,7.27820512820513,37,74,13,33,78,173,58,115,19,55,118,7.37369942196532,8.27931034482759,6.91695652173913,7.22631578947369,7.55363636363636,7.28983050847458,1
"14",2012,12,7.39320987654321,81,8.26607142857143,6.93207547169811,7.61764705882353,7.345,7.40901639344262,28,53,17,20,61,254,86,168,36,75,179,7.37992125984252,8.275,6.92172619047619,7.41111111111111,7.498,7.3304469273743,2
"15",2013,1,7.30864197530864,81,8.16538461538462,6.90363636363636,7.51333333333333,6.835,7.46393442622951,26,55,15,20,61,335,112,223,51,95,240,7.36268656716418,8.24955357142857,6.91726457399103,7.44117647058824,7.35842105263158,7.364375,3
"16",2013,2,7.29705882352941,68,7.94444444444444,6.87073170731707,7.95,7.084375,7.3625,27,41,7,16,52,403,139,264,58,111,292,7.35161290322581,8.19028776978417,6.91003787878788,7.50258620689655,7.31891891891892,7.36404109589041,4
"17",2013,3,7.40581395348837,86,8.12708333333333,7.12661290322581,7.40625,7.253125,7.44071428571429,24,62,16,16,70,489,163,326,74,127,362,7.36114519427403,8.18098159509203,6.95122699386503,7.48175675675676,7.31062992125984,7.37886740331492,5
"18",2013,4,7.44761904761905,63,7.92380952380952,7.20952380952381,7.68181818181818,7.18888888888889,7.55111111111111,21,42,11,18,45,552,184,368,85,145,407,7.37101449275362,8.15163043478261,6.98070652173913,7.50764705882353,7.29551724137931,7.39791154791155,6
"19",2013,5,7.3703125,64,7.844,7.06666666666667,7.75,6.83,7.47037037037037,25,39,12,10,54,616,209,407,97,155,461,7.37094155844156,8.11483253588517,6.98894348894349,7.53762886597938,7.26548387096774,7.40639913232104,7
"20",2013,6,7.23191489361702,47,7.96666666666667,6.8875,8,7.9,7.15238095238095,15,32,6,5,42,663,224,439,103,160,503,7.36108597285068,8.10491071428572,6.98154897494305,7.56456310679612,7.2853125,7.38518886679921,8
"21",2013,7,7.06545454545455,55,7.83333333333333,6.69189189189189,7.05555555555556,6.5,7.13469387755102,18,37,9,6,49,718,242,476,112,166,552,7.33844011142061,8.08471074380165,6.95903361344538,7.52366071428571,7.25692771084337,7.36295289855073,9
"22",2013,8,7.5452380952381,42,7.98666666666667,7.3,7.92857142857143,7.71428571428571,7.51142857142857,15,27,7,7,35,760,257,503,119,173,587,7.34986842105263,8.07898832684825,6.97733598409543,7.54747899159664,7.27543352601156,7.37180579216354,10
"23",2013,9,7.1325,40,7.76428571428571,6.79230769230769,7.38888888888889,6.73076923076923,7.32592592592593,14,26,9,13,27,800,271,529,128,186,614,7.339,8.06273062730627,6.96824196597353,7.536328125,7.23736559139785,7.36978827361564,11
"24",2013,10,7.29807692307692,52,7.8125,6.85714285714286,7.66666666666667,8,7.18888888888889,24,28,6,7,45,852,295,557,134,193,659,7.33650234741784,8.04237288135593,6.96265709156194,7.54216417910448,7.26502590673575,7.35743550834598,12
"25",2013,11,6.9228813559322,59,7.9225,6.41025641025641,6.86363636363636,6.8125,6.94019607843137,20,39,11,8,51,911,315,596,145,201,710,7.30971459934138,8.03476190476191,6.92651006711409,7.49068965517241,7.24701492537313,7.32746478873239,13
"26",2013,12,6.95689655172414,58,7.42592592592593,6.54838709677419,7.72222222222222,6.72727272727273,7.01063829787234,27,31,9,11,47,969,342,627,154,212,757,7.28859649122807,7.98669590643275,6.90781499202552,7.50422077922078,7.22004716981132,7.30779392338177,14
"27",2014,1,7.12214285714286,70,7.69107142857143,6.74285714285714,7,7.41666666666667,7.06120689655172,28,42,13,12,58,1039,370,669,167,224,815,7.27738209817132,7.96432432432433,6.89745889387145,7.46497005988024,7.23058035714286,7.29024539877301,15
"28",2014,2,7.096875,32,7.47647058823529,6.66666666666667,5.5,8.55,7,17,15,2,2,30,1071,387,684,169,226,845,7.27198879551821,7.94289405684755,6.89239766081871,7.44171597633136,7.24225663716814,7.27994082840237,16
"29",2014,3,6.77647058823529,34,7.36428571428571,6.365,6.25,7.13333333333333,6.7,14,20,4,6,28,1105,401,704,173,232,873,7.25674208144796,7.92269326683292,6.87741477272727,7.41416184971098,7.23943965517241,7.26134020618557,17
"30",2014,4,7.12962962962963,27,8.125,6.71052631578947,7.42857142857143,6.45,7.52941176470588,8,19,7,10,17,1132,409,723,180,242,890,7.25371024734982,7.92665036674817,6.87302904564315,7.41472222222222,7.20681818181818,7.2664606741573,18
"31",2014,5,7.15625,32,7.83333333333333,6.55882352941176,6.375,7.14285714285714,7.16,15,17,4,7,25,1164,424,740,184,249,915,7.25103092783505,7.92334905660377,6.86581081081081,7.39211956521739,7.20502008032128,7.26355191256831,19
"32",2014,6,7.62222222222222,27,7.74545454545455,7.5375,7.5125,7.68333333333333,7.6047619047619,11,16,8,6,21,1191,435,756,192,255,936,7.25944584382872,7.91885057471264,6.88002645502646,7.39713541666667,7.21627450980392,7.27120726495727,20
"33",2014,7,7.43142857142857,35,7.85384615384615,7.18181818181818,7.25,7.66666666666667,7.409375,13,22,6,3,32,1226,448,778,198,258,968,7.26435562805873,7.91696428571429,6.88856041131105,7.39267676767677,7.22151162790698,7.27577479338843,21
"34",2014,8,7.72931034482759,29,8.45909090909091,7.28333333333333,7.6,8.05,7.6625,11,18,10,5,24,1255,459,796,208,263,992,7.27509960159363,7.92995642701525,6.89748743718593,7.40264423076923,7.23726235741445,7.2851310483871,22
"35",2014,9,7.1375,44,7.37058823529412,6.99074074074074,7.31875,6.71428571428571,7.21756756756757,17,27,8,7,37,1299,476,823,216,270,1029,7.27043879907621,7.90997899159664,6.9005467800729,7.39953703703704,7.2237037037037,7.28270165208941,23
"36",2014,10,7.06805555555556,36,7.83235294117647,6.38421052631579,6.33333333333333,6.025,7.46923076923077,17,19,6,10,26,1335,493,842,222,280,1055,7.26498127340824,7.90730223123732,6.88889548693587,7.37072072072072,7.18089285714286,7.28729857819905,24
"37",2014,11,7.085,40,7.89333333333333,6.6,7.48571428571429,7.19166666666667,7.03928571428571,15,25,7,12,28,1375,508,867,229,292,1083,7.25974545454545,7.90688976377953,6.88056516724337,7.37423580786026,7.18133561643835,7.2808864265928,25
"38",2014,12,6.85,38,7.36,6.66785714285714,7.10666666666667,7.14545454545455,6.72962962962963,10,28,15,11,27,1413,518,895,244,303,1110,7.24872611464968,7.89633204633205,6.87391061452514,7.3577868852459,7.18003300330033,7.26747747747748,26
"39",2015,1,7.74777777777778,36,8.2575,7.34,7.5,7.8,7.73935483870968,16,20,5,5,31,1449,534,915,249,308,1141,7.26112491373361,7.90715355805243,6.88409836065574,7.36064257028112,7.1900974025974,7.28029798422437,27
"40",2015,2,7.22096774193548,31,7.553125,6.86666666666667,7.35714285714286,6.9,7.28269230769231,16,15,7,5,26,1480,550,930,256,313,1167,7.26028378378378,7.89685454545455,6.88381720430108,7.360546875,7.18546325878594,7.28035132819195,28
"41",2015,3,7.40972222222222,36,7.76470588235294,7.09210526315789,7.42857142857143,7.75,7.34166666666667,17,19,7,6,30,1516,567,949,263,319,1197,7.26383245382586,7.89289241622575,6.88798735511064,7.36235741444867,7.19608150470219,7.281888053467,29
"42",2015,4,6.74375,32,8.06,6.14545454545455,5.9375,7.25,6.51363636363636,10,22,8,10,22,1548,577,971,271,329,1219,7.25308139534884,7.89578856152513,6.87116374871267,7.32029520295203,7.19772036474164,7.26802296964725,30
"43",2015,5,7.26428571428571,35,7.4225,7.05333333333333,7.5,8.45833333333333,7.01724137931035,20,15,6,6,29,1583,597,986,277,335,1248,7.2533291219204,7.87993299832496,6.87393509127789,7.32418772563177,7.22029850746268,7.26219551282051,31
"44",2015,6,7.25344827586207,29,7.73181818181818,6.96111111111111,7,8.66666666666667,7.09038461538462,11,18,5,3,26,1612,608,1004,282,338,1274,7.25333126550868,7.87725328947369,6.87549800796813,7.31843971631206,7.23313609467455,7.25868916797488,32
"45",2015,7,7.31547619047619,42,8.21333333333333,6.81666666666667,7.47142857142857,7.21428571428571,7.33571428571429,15,27,7,7,35,1654,623,1031,289,345,1309,7.25490931076179,7.88534510433387,6.87395732298739,7.32214532871972,7.2327536231884,7.26074866310161,33
"46",2015,8,7.21642857142857,42,7.73277777777778,6.82916666666667,6.66666666666667,6.5,7.31324324324324,18,24,6,5,37,1696,641,1055,295,350,1346,7.25395636792453,7.8810608424337,6.87293838862559,7.30881355932203,7.22228571428571,7.26219167904904,34
"47",2015,9,7.11794871794872,39,7.96875,6.52608695652174,6.98181818181818,6.83333333333333,7.20333333333333,16,23,11,9,30,1735,657,1078,306,359,1376,7.25089913544669,7.88319634703196,6.86553803339518,7.29705882352941,7.2125348189415,7.26090843023256,35
"48",2015,10,7.18666666666667,30,7.85714285714286,6.98260869565217,7.16666666666667,7.35714285714286,7.13478260869565,7,23,9,7,23,1765,664,1101,315,366,1399,7.24980736543909,7.88292168674699,6.86798365122616,7.29333333333333,7.21530054644809,7.25883488205861,36
"49",2015,11,7.05652173913044,46,7.645,6.60384615384615,7.38571428571429,7.68333333333333,6.9625,20,26,7,6,40,1811,684,1127,322,372,1439,7.24489784649365,7.8759649122807,6.86188997338066,7.29534161490683,7.22284946236559,7.25059763724809,37
"50",2015,12,6.87511111111111,45,7.40722222222222,6.52037037037037,6.685,6.575,6.94,18,27,10,8,37,1856,702,1154,332,380,1476,7.23593211206896,7.86394586894587,6.85389948006932,7.2769578313253,7.20921052631579,7.24281165311653,38
"51",2016,1,7.2,45,7.89473684210526,6.69230769230769,6.88888888888889,7.35,7.16756756756757,19,26,9,8,37,1901,721,1180,341,388,1513,7.23508153603367,7.8647572815534,6.85033898305085,7.26671554252199,7.21211340206185,7.2409715796431,39
"52",2016,2,7.47325581395349,43,8.37941176470588,6.88076923076923,7.33636363636364,7.125,7.55285714285714,17,26,11,8,35,1944,738,1206,352,396,1548,7.24034979423868,7.87661246612466,6.85099502487562,7.26889204545455,7.21035353535353,7.24802325581396,40
"53",2016,3,7.22058823529412,34,8.27272727272727,6.71739130434783,6.58333333333333,6.375,7.33333333333333,11,23,6,4,30,1978,749,1229,358,400,1578,7.24001011122346,7.88242990654206,6.84849471114727,7.25740223463687,7.202,7.24964512040558,41
"54",2016,4,7.20909090909091,44,7.54583333333333,6.805,6.7625,7.35714285714286,7.18108108108108,24,20,8,7,37,2022,773,1249,366,407,1615,7.23933728981207,7.87197930142303,6.84779823859087,7.24658469945355,7.2046683046683,7.24807430340558,42
"55",2016,5,7.58139534883721,43,8.07333333333333,7.31785714285714,7.4375,7.73333333333333,7.52258064516129,15,28,16,12,31,2065,788,1277,382,419,1646,7.24646004842615,7.87581218274112,6.85810493343775,7.25458115183246,7.21980906921241,7.25324422843257,43
"56",2016,6,7.41277272727273,44,7.90430769230769,6.70277777777778,6.23571428571429,7.5,7.39338888888889,26,18,7,8,36,2109,814,1295,389,427,1682,7.2499298245614,7.87672235872236,6.85594594594595,7.23624678663239,7.22505854800937,7.25624375743163,44
"57",2016,7,7.60714285714286,28,8.16666666666667,6.96153846153846,7.41666666666667,7.41666666666667,7.65909090909091,15,13,6,6,22,2137,829,1308,395,433,1704,7.25461020121666,7.88196863691194,6.85699541284404,7.23898734177215,7.22771362586605,7.26144483568075,45
"58",2016,8,7.64761904761905,42,7.79318181818182,7.4875,7,7.33333333333333,7.73333333333333,22,20,9,9,33,2179,851,1328,404,442,1737,7.26218540614961,7.87967332549941,6.86649096385542,7.23366336633663,7.22986425339366,7.27040990213011,46
"59",2016,9,7.05555555555556,36,7.69285714285714,6.65,6.5,NA,7.05555555555556,14,22,6,0,36,2215,865,1350,410,442,1773,7.25882708803612,7.87664971098266,6.86296296296296,7.22292682926829,7.22986425339366,7.26604737732657,47
"60",2016,10,7.24137931034483,29,8.28333333333333,6.50588235294118,8.5,6.375,7.57142857142857,12,17,1,8,21,2244,877,1367,411,450,1794,7.25860160427808,7.88221436716077,6.85852231163131,7.22603406326034,7.21466666666667,7.2696220735786,48
